sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
Economy,Business Environment,5736,"Automated teller machines (ATMs) (per 100,000 adults)",2018,Guinea,2.5,Lower Middle Income Country (World Bank Classification),24.6516,West Africa,Sub-Saharan Africa,16.40725
Economy,Business Environment,5736,"Automated teller machines (ATMs) (per 100,000 adults)",2019,Guinea,2.53,Lower Middle Income Country (World Bank Classification),22.728125,West Africa,Sub-Saharan Africa,16.88594594594595
Economy,Business Environment,5736,"Automated teller machines (ATMs) (per 100,000 adults)",2020,Guinea,2.54,Lower Middle Income Country (World Bank Classification),24.2993478260869565217391,West Africa,Sub-Saharan Africa,16.83594594594595
Economy,Business Environment,5736,"Automated teller machines (ATMs) (per 100,000 adults)",2021,Guinea,2.57,Lower Middle Income Country (World Bank Classification),24.7595652173913043478261,West Africa,Sub-Saharan Africa,16.47055555555556
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2012,Guinea,6.342,Lower Middle Income Country (World Bank Classification),14.5462115384615384615385,West Africa,Sub-Saharan Africa,14.7843541666666666666667
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2013,Guinea,6.338,Lower Middle Income Country (World Bank Classification),14.5887115384615384615385,West Africa,Sub-Saharan Africa,14.7545
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2014,Guinea,6.307,Lower Middle Income Country (World Bank Classification),14.8726538461538461538462,West Africa,Sub-Saharan Africa,14.983375
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2015,Guinea,6.272,Lower Middle Income Country (World Bank Classification),15.2791153846153846153846,West Africa,Sub-Saharan Africa,15.1599166666666666666667
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2016,Guinea,6.126,Lower Middle Income Country (World Bank Classification),15.5721923076923076923077,West Africa,Sub-Saharan Africa,15.12325
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2017,Guinea,6.106,Lower Middle Income Country (World Bank Classification),15.5517884615384615384615,West Africa,Sub-Saharan Africa,15.3161875
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2018,Guinea,6.141,Lower Middle Income Country (World Bank Classification),15.3125769230769230769231,West Africa,Sub-Saharan Africa,15.1174791666666666666667
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2019,Guinea,6.126,Lower Middle Income Country (World Bank Classification),15.1156538461538461538462,West Africa,Sub-Saharan Africa,15.204875
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2020,Guinea,7.429,Lower Middle Income Country (World Bank Classification),16.9748653846153846153846,West Africa,Sub-Saharan Africa,16.6193541666666666666667
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2021,Guinea,6.857,Lower Middle Income Country (World Bank Classification),16.4031176470588235294118,West Africa,Sub-Saharan Africa,16.1534791666666666666667
Gender,Employment,5750,"Unemployment, youth male (percentage of male labor force ages 15-24) (modeled ILO estimate)",2022,Guinea,6.87,Lower Middle Income Country (World Bank Classification),16.30888,West Africa,Sub-Saharan Africa,16.0496875
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2012,Guinea,5.199,Lower Middle Income Country (World Bank Classification),6.67975,West Africa,Sub-Saharan Africa,7.51633333333333333333333
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2013,Guinea,5.207,Lower Middle Income Country (World Bank Classification),6.60467307692307692307692,West Africa,Sub-Saharan Africa,7.4630625
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2014,Guinea,5.177,Lower Middle Income Country (World Bank Classification),6.66732692307692307692308,West Africa,Sub-Saharan Africa,7.53658333333333333333333
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2015,Guinea,5.141,Lower Middle Income Country (World Bank Classification),6.76609615384615384615385,West Africa,Sub-Saharan Africa,7.685375
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2016,Guinea,4.962,Lower Middle Income Country (World Bank Classification),6.79515384615384615384615,West Africa,Sub-Saharan Africa,7.70489583333333333333333
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2017,Guinea,4.944,Lower Middle Income Country (World Bank Classification),6.84051923076923076923077,West Africa,Sub-Saharan Africa,7.7686875
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2018,Guinea,4.998,Lower Middle Income Country (World Bank Classification),6.8065,West Africa,Sub-Saharan Africa,7.71329166666666666666667
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2019,Guinea,4.987,Lower Middle Income Country (World Bank Classification),6.71140384615384615384615,West Africa,Sub-Saharan Africa,7.79039583333333333333333
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2020,Guinea,5.985,Lower Middle Income Country (World Bank Classification),7.76388461538461538461538,West Africa,Sub-Saharan Africa,8.72589583333333333333333
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2021,Guinea,5.756,Lower Middle Income Country (World Bank Classification),7.65339215686274509803922,West Africa,Sub-Saharan Africa,8.6134375
Gender,Employment,5753,"Unemployment, male (percentage of male labor force) (modeled ILO estimate)",2022,Guinea,5.685,Lower Middle Income Country (World Bank Classification),7.4519,West Africa,Sub-Saharan Africa,8.4631875
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2011,Guinea,0.005699,Lower Middle Income Country (World Bank Classification),1.29884169387755102040816,West Africa,Sub-Saharan Africa,0.752059204545454545454545
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2012,Guinea,0.006488,Lower Middle Income Country (World Bank Classification),1.42261286538461538461538,West Africa,Sub-Saharan Africa,0.799365872340425531914894
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2013,Guinea,0.007236,Lower Middle Income Country (World Bank Classification),1.616927,West Africa,Sub-Saharan Africa,0.930573702127659574468085
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2014,Guinea,0.007941,Lower Middle Income Country (World Bank Classification),2.08747552830188679245283,West Africa,Sub-Saharan Africa,1.01740558695652173913043
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2015,Guinea,0.008601,Lower Middle Income Country (World Bank Classification),2.03392965384615384615385,West Africa,Sub-Saharan Africa,1.10512565957446808510638
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2016,Guinea,0.00922,Lower Middle Income Country (World Bank Classification),2.29471667307692307692308,West Africa,Sub-Saharan Africa,1.1681830851063829787234
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2017,Guinea,0.009207,Lower Middle Income Country (World Bank Classification),2.66033764705882352941176,West Africa,Sub-Saharan Africa,1.27093191304347826086957
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2018,Guinea,0.009662,Lower Middle Income Country (World Bank Classification),3.071164,West Africa,Sub-Saharan Africa,1.60568697560975609756098
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2019,Guinea,0.009707,Lower Middle Income Country (World Bank Classification),3.33115286792452830188679,West Africa,Sub-Saharan Africa,1.63956122916666666666667
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2020,Guinea,0.007573,Lower Middle Income Country (World Bank Classification),3.81865316981132075471698,West Africa,Sub-Saharan Africa,2.0521042608695652173913
Economy,Infrastructure,5803,Fixed broadband subscriptions (per 100 people),2021,Guinea,0.00739,Lower Middle Income Country (World Bank Classification),4.21731737037037037037037,West Africa,Sub-Saharan Africa,2.11328373469387755102041
Domestic Revenue Mobilization,Revenue Composition,6132,"Taxes on income, profits and capital gains (percentage of revenue)",1990,Guinea,7.335318,Lower Middle Income Country (World Bank Classification),15.8254425263157894736842,West Africa,Sub-Saharan Africa,23.9330038333333333333333
Domestic Revenue Mobilization,Revenue Composition,6132,"Taxes on income, profits and capital gains (percentage of revenue)",1991,Guinea,5.014645,Lower Middle Income Country (World Bank Classification),14.7650032631578947368421,West Africa,Sub-Saharan Africa,21.1410436153846153846154
Domestic Revenue Mobilization,Revenue Composition,6132,"Taxes on income, profits and capital gains (percentage of revenue)",1992,Guinea,10.992929,Lower Middle Income Country (World Bank Classification),16.8618363,West Africa,Sub-Saharan Africa,21.8631593076923076923077
Domestic Revenue Mobilization,Revenue Composition,6163,Taxes on international trade (percentage of revenue),1990,Guinea,38.278075,Lower Middle Income Country (World Bank Classification),22.1388562631578947368421,West Africa,Sub-Saharan Africa,26.26796275
Domestic Revenue Mobilization,Revenue Composition,6163,Taxes on international trade (percentage of revenue),1991,Guinea,35.568644,Lower Middle Income Country (World Bank Classification),19.5159575789473684210526,West Africa,Sub-Saharan Africa,25.8792610769230769230769
Domestic Revenue Mobilization,Revenue Composition,6163,Taxes on international trade (percentage of revenue),1992,Guinea,35.787474,Lower Middle Income Country (World Bank Classification),19.6480868,West Africa,Sub-Saharan Africa,24.0701783076923076923077
Trade and Investment,Trade and Investment Statistics,6226,Merchandise imports (current $US),2012,Guinea,2254000000,Lower Middle Income Country (World Bank Classification),26212925925.925925925925925925926,West Africa,Sub-Saharan Africa,8701085106.3829787234042553191489
Trade and Investment,Trade and Investment Statistics,6226,Merchandise imports (current $US),2013,Guinea,1869000000,Lower Middle Income Country (World Bank Classification),26213555555.555555555555555555556,West Africa,Sub-Saharan Africa,9097510638.2978723404255319148936
Trade and Investment,Trade and Investment Statistics,6226,Merchandise imports (current $US),2014,Guinea,2372000000,Lower Middle Income Country (World Bank Classification),26761351851.851851851851851851852,West Africa,Sub-Saharan Africa,9194000000
Trade and Investment,Trade and Investment Statistics,6226,Merchandise imports (current $US),2015,Guinea,2192000000,Lower Middle Income Country (World Bank Classification),24127240740.740740740740740740741,West Africa,Sub-Saharan Africa,7953148936.1702127659574468085106
